image_id,crop_type,disease,severity,leaf_color_r,leaf_color_g,leaf_color_b,texture_contrast,texture_homogeneity,lesion_area_pct,image_width,image_height,brightness
2855,tomato,late_blight,mild,116.888,116.33,80.848,0.718,0.446,16.4,512,256,104.689
12860,corn,healthy,severe,99.524,141.412,97.713,0.269,0.772,2.14,512,224,112.883
19102,wheat,powdery_mildew,moderate,234.524,226.093,220.688,0.221,0.861,52.06,256,256,227.102
1725,tomato,late_blight,severe,106.529,97.556,74.367,0.779,0.396,42.92,256,512,92.817
11385,corn,powdery_mildew,severe,224.006,206.22,202.079,0.283,0.818,57.21,256,256,210.768
23545,grape,powdery_mildew,moderate,213.319,228.093,190.634,0.303,0.777,69.61,256,512,210.682
14640,corn,rust,mild,205.059,161.015,73.527,0.544,0.52,23.91,512,224,146.534
7147,potato,healthy,mild,83.482,156.587,64.249,0.123,0.884,0.92,256,512,101.439
8996,potato,healthy,mild,86.624,183.629,82.642,0.143,0.875,0.24,512,224,117.632
23427,grape,healthy,mild,81.428,155.698,75.797,0.197,0.89,0.58,256,256,104.308
11268,corn,powdery_mildew,moderate,238.79,229.613,227.937,0.231,0.838,36.96,256,512,232.113
24418,grape,powdery_mildew,severe,223.057,199.145,212.411,0.399,0.635,81.03,224,256,211.538
15183,wheat,rust,severe,218.194,161.625,79.114,0.618,0.549,44.59,256,512,152.978
22246,grape,powdery_mildew,mild,211.339,220.969,193.975,0.377,0.716,29.29,224,256,208.761
15649,wheat,rust,moderate,200.75,131.153,77.765,0.658,0.456,21.75,512,512,136.556
6450,potato,early_blight,moderate,162.926,155.581,68.17,0.404,0.683,29.1,256,256,128.892
14962,corn,healthy,mild,94.093,179.881,86.986,0.269,0.764,0.77,512,224,120.32
3704,tomato,mosaic_virus,mild,154.891,150.696,103.599,0.491,0.646,9.77,512,512,136.395
19338,wheat,healthy,severe,119.99,158.17,75.152,0.237,0.809,0.47,512,224,117.771
10923,corn,healthy,moderate,87.961,151.568,89.266,0.28,0.784,1.49,512,224,109.598
7239,potato,healthy,mild,110.798,187.334,84.258,0.137,0.933,0.41,224,512,127.463
1613,tomato,late_blight,moderate,137.608,103.144,99.962,0.779,0.375,47.24,256,224,113.571
18155,wheat,healthy,mild,83.432,146.337,71.369,0.263,0.751,0.24,256,256,100.379
12444,corn,rust,moderate,209.89,135.315,70.73,0.5,0.578,43.36,224,256,138.645
3342,tomato,late_blight,mild,119.825,81.803,62.803,0.543,0.559,16.25,224,512,88.144
16373,wheat,rust,moderate,220.234,166.783,96.616,0.704,0.422,45.55,512,224,161.211
6560,potato,early_blight,severe,158.457,124.542,59.683,0.42,0.644,35.31,224,512,114.227
11290,corn,healthy,moderate,80.705,152.044,72.936,0.16,0.876,0.33,224,512,101.895
7253,potato,healthy,moderate,86.015,183.611,91.682,0.197,0.798,0.3,224,512,120.436
13687,corn,rust,mild,219.064,153.021,74.195,0.636,0.512,13.3,224,256,148.76
21878,grape,powdery_mildew,severe,219.795,216.235,195.394,0.278,0.825,95.66,256,256,210.475
7519,potato,early_blight,mild,178.13,132.712,89.842,0.583,0.554,5.23,224,512,133.561
16777,wheat,healthy,mild,85.84,173.058,67.477,0.294,0.748,0.45,512,224,108.792
953,tomato,healthy,mild,112.74,149.396,64.181,0.142,0.895,0.53,256,256,108.772
19660,wheat,healthy,severe,87.567,154.458,75.062,0.122,0.906,2.49,256,512,105.696
1608,tomato,early_blight,severe,198.126,149.238,71.5,0.588,0.576,42.83,512,224,139.621
14670,corn,gray_leaf_spot,moderate,153.437,150.156,132.998,0.657,0.493,42.56,256,256,145.53
10088,corn,healthy,mild,106.428,152.167,93.126,0.226,0.786,0.57,256,224,117.24
3874,tomato,leaf_mold,mild,129.604,122.266,86.06,0.521,0.571,19.47,224,256,112.643
8228,potato,early_blight,mild,161.031,157.734,80.939,0.612,0.473,14.1,224,224,133.235
11398,corn,gray_leaf_spot,severe,148.696,156.793,103.228,0.596,0.515,50.42,224,512,136.239
13885,corn,healthy,moderate,97.084,171.937,77.58,0.241,0.792,0.7,256,224,115.534
9201,potato,healthy,mild,82.844,149.159,86.302,0.28,0.815,0.59,224,512,106.102
20767,grape,downy_mildew,severe,125.551,122.11,117.178,0.604,0.533,59.4,224,224,121.613
6528,potato,late_blight,moderate,120.502,113.929,85.673,0.736,0.367,46.68,224,256,106.701
14370,corn,healthy,mild,80.904,178.185,70.323,0.236,0.857,0.64,256,224,109.804
1231,tomato,mosaic_virus,mild,179.614,188.537,110.834,0.41,0.675,2.81,224,256,159.662
8317,potato,early_blight,moderate,192.124,131.978,78.26,0.593,0.567,12.78,512,256,134.121
2956,tomato,early_blight,moderate,169.572,151.878,73.21,0.41,0.623,20.97,256,256,131.553
8109,potato,healthy,moderate,104.545,142.18,82.15,0.275,0.789,0.14,256,512,109.625
13745,corn,healthy,moderate,92.116,178.583,63.699,0.205,0.871,1.89,256,224,111.466
18784,wheat,rust,moderate,214.429,152.612,82.214,0.799,0.374,17.68,256,256,149.752
22259,grape,downy_mildew,mild,154.521,146.065,94.607,0.651,0.511,13.01,224,224,131.731
13738,corn,gray_leaf_spot,mild,172.002,139.933,124.181,0.449,0.672,16.97,256,224,145.372
18662,wheat,rust,severe,190.82,160.839,82.111,0.67,0.484,73.78,224,512,144.59
1458,tomato,late_blight,mild,139.501,107.951,63.575,0.544,0.559,19.89,512,512,103.676
21255,grape,powdery_mildew,moderate,200.933,226.095,203.889,0.254,0.84,57.98,224,256,210.306
6531,potato,healthy,moderate,116.771,150.938,67.962,0.147,0.866,1.46,224,512,111.89
2737,tomato,leaf_mold,mild,137.352,111.137,108.457,0.54,0.593,12.87,512,512,118.982
4378,tomato,early_blight,moderate,153.416,154.816,65.641,0.424,0.678,25.32,512,256,124.624
18711,wheat,rust,mild,214.806,152.789,88.735,0.776,0.334,19.01,224,256,152.11
12702,corn,powdery_mildew,moderate,201.205,209.377,195.81,0.311,0.706,69.91,256,512,202.131
7897,potato,early_blight,mild,168.071,140.209,89.814,0.67,0.493,9.7,256,224,132.698
22697,grape,healthy,severe,119.922,167.05,78.975,0.234,0.794,1.72,224,512,121.982
24511,grape,healthy,mild,99.024,144.16,79.889,0.109,0.876,0.0,512,256,107.691
19447,wheat,septoria,mild,184.064,173.338,129.498,0.754,0.41,21.6,224,256,162.3
13355,corn,gray_leaf_spot,moderate,153.459,130.685,108.527,0.484,0.634,30.67,224,224,130.89
12783,corn,healthy,moderate,108.068,169.289,65.134,0.216,0.811,0.99,224,256,114.164
15388,wheat,septoria,severe,196.914,179.04,113.148,0.707,0.458,56.88,224,224,163.034
19167,wheat,septoria,moderate,169.852,177.455,114.068,0.756,0.401,22.79,512,224,153.792
18251,wheat,healthy,severe,118.05,144.613,77.849,0.292,0.753,2.62,256,256,113.504
13367,corn,rust,moderate,220.383,168.606,98.977,0.673,0.415,20.39,224,224,162.655
16641,wheat,powdery_mildew,mild,217.481,213.315,218.384,0.388,0.653,22.09,512,256,216.393
15694,wheat,rust,mild,223.752,130.901,65.842,0.739,0.377,15.91,512,224,140.165
5297,potato,healthy,severe,98.983,173.056,91.759,0.153,0.861,2.09,256,256,121.266
18423,wheat,septoria,mild,179.547,147.689,112.533,0.538,0.599,14.32,224,512,146.59
18553,wheat,healthy,severe,86.165,171.109,92.779,0.169,0.834,2.98,512,512,116.684
22574,grape,powdery_mildew,moderate,225.965,214.735,228.573,0.34,0.77,46.81,512,512,223.091
22123,grape,healthy,moderate,107.815,168.566,79.22,0.111,0.873,0.92,512,512,118.534
9495,potato,healthy,mild,99.591,162.579,81.377,0.294,0.74,0.88,256,256,114.516
882,tomato,leaf_mold,mild,134.628,104.734,106.933,0.576,0.579,15.06,224,256,115.432
15985,wheat,healthy,moderate,84.053,160.064,90.797,0.293,0.789,1.44,224,224,111.638
18650,wheat,rust,severe,215.024,155.97,80.682,0.542,0.607,69.25,224,224,150.559
18113,wheat,powdery_mildew,moderate,215.922,208.105,204.174,0.343,0.718,55.47,512,256,209.4
11660,corn,powdery_mildew,moderate,212.361,197.579,222.271,0.257,0.763,53.26,512,512,210.737
14114,corn,rust,moderate,229.768,135.6,97.433,0.651,0.504,30.97,224,512,154.267
18234,wheat,rust,moderate,215.56,160.325,89.773,0.687,0.46,24.8,224,224,155.219
12656,corn,healthy,mild,83.015,152.809,62.303,0.228,0.779,0.85,256,256,99.376
15118,wheat,rust,severe,206.885,165.11,70.829,0.676,0.42,35.39,224,256,147.608
24676,grape,black_rot,moderate,88.077,68.83,87.344,0.648,0.447,62.45,256,224,81.417
7026,potato,healthy,moderate,101.369,160.3,98.083,0.119,0.951,0.51,512,256,119.917
11821,corn,powdery_mildew,moderate,233.716,228.95,195.953,0.371,0.736,41.77,224,224,219.54
19123,wheat,rust,severe,196.952,131.46,88.802,0.677,0.459,65.61,224,224,139.071
2804,tomato,leaf_mold,severe,149.973,107.075,88.441,0.436,0.648,31.9,256,512,115.163
13955,corn,gray_leaf_spot,severe,149.915,155.808,134.683,0.635,0.5,56.37,256,256,146.802
16949,wheat,rust,mild,198.231,152.287,61.187,0.688,0.467,22.1,224,256,137.235
17411,wheat,powdery_mildew,mild,210.485,232.203,211.735,0.22,0.795,16.34,224,512,218.141
697,tomato,leaf_mold,moderate,140.282,106.401,71.116,0.539,0.578,21.03,256,512,105.933
23932,grape,powdery_mildew,moderate,228.961,224.773,219.917,0.288,0.786,32.23,512,256,224.55
19485,wheat,rust,moderate,190.997,134.261,91.51,0.784,0.334,46.79,256,512,138.923
1965,tomato,healthy,mild,108.329,142.548,84.452,0.29,0.76,0.82,224,256,111.776
11573,corn,healthy,mild,114.982,181.594,64.127,0.288,0.812,0.82,224,224,120.234
22041,grape,black_rot,mild,78.779,72.592,59.16,0.754,0.39,20.03,256,512,70.177
16344,wheat,septoria,severe,181.503,171.144,114.192,0.505,0.634,46.98,256,256,155.613
4922,tomato,healthy,mild,85.493,150.629,93.257,0.23,0.856,0.87,512,256,109.793
23099,grape,downy_mildew,moderate,145.29,118.365,121.518,0.614,0.474,26.82,256,512,128.391
16712,wheat,healthy,moderate,102.602,146.486,75.441,0.208,0.868,0.32,224,512,108.176
984,tomato,early_blight,moderate,181.81,127.392,82.742,0.597,0.489,24.83,512,224,130.648
1607,tomato,early_blight,mild,184.217,150.037,72.862,0.579,0.575,12.8,256,224,135.705
7304,potato,early_blight,moderate,198.937,146.16,72.827,0.516,0.538,14.72,224,512,139.308
11873,corn,gray_leaf_spot,moderate,156.164,155.399,103.093,0.494,0.653,39.97,224,256,138.219
7755,potato,early_blight,mild,155.443,132.441,73.712,0.697,0.441,6.84,512,224,120.532
22664,grape,downy_mildew,severe,131.335,132.859,127.007,0.65,0.443,80.3,256,256,130.4
4348,tomato,leaf_mold,severe,124.177,137.586,104.387,0.568,0.558,24.47,512,224,122.05
18962,wheat,septoria,moderate,167.027,175.433,112.095,0.534,0.555,27.86,256,224,151.518
15779,wheat,rust,severe,195.517,144.056,96.591,0.628,0.455,59.72,224,512,145.388
23314,grape,powdery_mildew,moderate,212.918,215.833,191.94,0.351,0.691,47.12,224,256,206.897
19093,wheat,septoria,mild,160.31,159.881,132.746,0.569,0.536,20.45,512,224,150.979
1418,tomato,leaf_mold,severe,113.409,133.721,93.786,0.468,0.587,27.59,256,512,113.639
10922,corn,rust,moderate,200.244,169.617,69.788,0.657,0.428,16.53,256,512,146.55
10494,corn,rust,moderate,207.177,141.167,63.463,0.629,0.477,45.51,224,512,137.269
12127,corn,healthy,mild,84.499,147.869,98.054,0.259,0.752,0.31,512,256,110.141
22101,grape,powdery_mildew,severe,226.66,209.181,211.55,0.262,0.786,62.76,512,256,215.797
13120,corn,rust,severe,190.115,156.768,71.952,0.615,0.514,63.41,224,224,139.612
11359,corn,healthy,moderate,117.603,174.897,78.5,0.198,0.845,0.18,224,224,123.667
15318,wheat,healthy,mild,85.477,143.898,81.876,0.159,0.917,0.81,512,224,103.75
6398,potato,early_blight,mild,165.447,130.847,84.158,0.638,0.484,11.34,256,512,126.817
22845,grape,black_rot,severe,70.658,82.906,70.434,0.875,0.283,69.78,512,224,74.666
6399,potato,late_blight,mild,126.812,95.163,90.3,0.502,0.606,21.7,512,512,104.092
21251,grape,black_rot,mild,80.703,81.752,52.887,0.63,0.539,20.39,224,256,71.781
18079,wheat,healthy,moderate,97.404,174.688,76.537,0.118,0.927,1.72,256,256,116.21
23435,grape,powdery_mildew,moderate,234.676,209.896,200.383,0.365,0.658,68.2,224,512,214.985
13017,corn,gray_leaf_spot,moderate,166.137,164.913,130.241,0.563,0.583,25.75,512,256,153.764
18405,wheat,rust,severe,200.87,136.525,92.211,0.787,0.382,69.44,224,224,143.202
14406,corn,healthy,mild,111.068,157.198,82.49,0.139,0.93,0.39,224,256,116.919
2917,tomato,mosaic_virus,moderate,172.972,182.922,102.951,0.366,0.723,5.72,224,256,152.948
18176,wheat,healthy,severe,84.883,151.045,74.797,0.243,0.833,2.74,224,256,103.575
23960,grape,black_rot,moderate,80.648,84.988,56.928,0.614,0.472,42.31,512,512,74.188
10939,corn,powdery_mildew,mild,221.045,205.173,217.737,0.329,0.725,16.05,512,512,214.652
7420,potato,early_blight,mild,180.41,124.382,72.55,0.629,0.497,11.71,256,512,125.781
21815,grape,healthy,mild,82.743,158.021,66.108,0.234,0.774,0.11,224,512,102.291
16431,wheat,septoria,mild,167.559,173.158,109.164,0.722,0.396,19.92,256,224,149.96
5105,potato,healthy,moderate,91.609,159.308,66.442,0.283,0.764,0.75,512,256,105.786
23584,grape,powdery_mildew,mild,226.312,233.515,191.962,0.343,0.757,17.03,224,512,217.263
18171,wheat,healthy,severe,101.365,176.816,99.4,0.22,0.836,2.24,512,256,125.86
21698,grape,powdery_mildew,mild,226.043,208.795,205.576,0.259,0.835,28.8,512,224,213.471
18889,wheat,powdery_mildew,severe,200.624,210.348,200.576,0.339,0.737,67.87,256,256,203.849
8172,potato,late_blight,mild,116.596,87.494,80.395,0.638,0.476,17.5,224,512,94.828
21204,grape,downy_mildew,severe,152.033,128.744,90.224,0.613,0.462,56.47,256,512,123.667
384,tomato,leaf_mold,moderate,116.096,122.674,102.308,0.588,0.496,22.83,224,512,113.693
421,tomato,late_blight,moderate,106.018,100.728,72.626,0.503,0.615,38.28,224,256,93.124
22468,grape,powdery_mildew,severe,237.899,229.667,217.541,0.375,0.656,71.55,512,512,228.369
16644,wheat,powdery_mildew,severe,214.37,211.474,198.496,0.356,0.711,71.84,256,256,208.113
4390,tomato,mosaic_virus,moderate,174.494,181.005,118.309,0.391,0.642,15.68,256,224,157.936
20636,grape,downy_mildew,severe,123.712,132.001,107.157,0.691,0.439,66.37,512,512,120.957
11709,corn,gray_leaf_spot,moderate,146.057,157.244,105.008,0.481,0.619,42.12,512,512,136.103
13226,corn,gray_leaf_spot,mild,171.474,147.272,123.073,0.653,0.501,12.04,256,256,147.273
17407,wheat,rust,severe,222.491,135.378,71.534,0.659,0.43,67.34,512,256,143.134
15803,wheat,powdery_mildew,severe,222.86,216.72,213.889,0.269,0.788,76.12,224,256,217.823
14279,corn,powdery_mildew,mild,225.858,198.356,201.086,0.236,0.807,16.75,256,256,208.433
18261,wheat,rust,moderate,200.818,143.003,67.236,0.592,0.541,16.08,256,256,137.019
18570,wheat,powdery_mildew,moderate,226.808,234.864,190.333,0.346,0.734,44.67,224,512,217.335
12774,corn,powdery_mildew,mild,226.79,203.074,216.694,0.297,0.72,28.98,256,256,215.519
21355,grape,downy_mildew,mild,150.034,147.207,97.809,0.441,0.678,17.8,256,512,131.683
23700,grape,healthy,mild,116.025,146.953,78.771,0.113,0.875,0.6,224,256,113.916
9210,potato,late_blight,severe,143.029,91.345,74.281,0.681,0.47,59.13,256,256,102.885
1340,tomato,healthy,mild,100.395,183.059,62.72,0.203,0.886,0.57,224,512,115.391
12237,corn,healthy,moderate,91.018,156.39,88.473,0.276,0.816,1.34,256,224,111.96
298,tomato,healthy,mild,92.781,171.809,98.523,0.264,0.806,0.73,256,256,121.038
3459,tomato,leaf_mold,moderate,119.049,115.532,86.802,0.345,0.693,25.33,256,256,107.128
10216,corn,healthy,mild,83.28,158.638,77.236,0.219,0.78,0.13,256,256,106.385
21436,grape,downy_mildew,mild,157.679,118.409,106.932,0.611,0.48,20.1,224,224,127.673
8363,potato,healthy,mild,118.776,174.563,89.545,0.143,0.924,0.22,512,224,127.628
3141,tomato,mosaic_virus,severe,130.335,163.048,87.197,0.204,0.841,22.08,256,224,126.86
7563,potato,late_blight,moderate,148.593,102.649,65.007,0.759,0.376,59.88,256,256,105.416
15792,wheat,healthy,moderate,95.607,188.007,82.583,0.22,0.824,0.62,256,224,122.066
15060,wheat,healthy,mild,80.462,180.982,72.797,0.273,0.786,0.41,224,256,111.414
15763,wheat,rust,moderate,199.116,143.331,96.106,0.669,0.442,27.43,224,512,146.184
6631,potato,early_blight,severe,158.272,137.862,89.76,0.68,0.494,32.41,256,256,128.631
23667,grape,healthy,severe,92.598,166.931,70.298,0.289,0.742,0.38,512,256,109.942
4643,tomato,leaf_mold,severe,124.644,102.981,85.536,0.558,0.596,26.52,512,224,104.387
24412,grape,healthy,mild,92.833,150.776,70.649,0.128,0.904,0.28,224,512,104.753
11824,corn,gray_leaf_spot,mild,166.74,130.07,120.292,0.548,0.592,15.05,224,512,139.034
1366,tomato,early_blight,mild,154.614,122.086,76.185,0.635,0.537,14.41,224,256,117.628
7003,potato,healthy,mild,110.177,150.371,98.88,0.268,0.803,0.07,256,224,119.809
1660,tomato,early_blight,moderate,177.852,128.484,55.828,0.413,0.631,13.7,224,224,120.721
13868,corn,gray_leaf_spot,mild,165.018,160.042,101.351,0.677,0.41,15.63,256,256,142.137
2428,tomato,healthy,moderate,109.374,180.544,87.524,0.235,0.812,1.5,256,224,125.814
19402,wheat,septoria,severe,170.13,160.208,104.345,0.727,0.455,58.31,256,512,144.894
23506,grape,healthy,mild,83.443,161.938,72.088,0.248,0.817,0.19,512,256,105.823
5103,potato,healthy,mild,94.162,181.449,60.879,0.155,0.919,0.91,224,512,112.163
23220,grape,black_rot,moderate,69.023,56.382,52.397,0.799,0.401,75.7,512,224,59.267
11611,corn,rust,severe,199.614,144.333,87.863,0.601,0.553,63.76,256,256,143.937
17834,wheat,powdery_mildew,mild,231.169,221.749,207.122,0.308,0.714,29.37,224,512,220.013
9814,potato,healthy,moderate,95.444,151.202,63.744,0.155,0.901,0.28,512,256,103.463
2184,tomato,late_blight,moderate,141.376,82.265,88.337,0.739,0.457,36.07,256,512,103.993
23933,grape,downy_mildew,severe,149.925,138.535,117.711,0.621,0.552,54.74,512,224,135.39
5003,potato,healthy,mild,100.754,141.594,90.591,0.207,0.829,0.69,256,256,110.98
1968,tomato,mosaic_virus,moderate,159.485,173.332,106.089,0.324,0.769,6.57,512,256,146.302
3908,tomato,late_blight,moderate,126.76,112.564,82.7,0.768,0.375,35.05,224,256,107.341
24403,grape,healthy,mild,91.339,177.927,80.438,0.22,0.855,0.18,256,512,116.568
16859,wheat,powdery_mildew,moderate,203.529,217.909,223.562,0.331,0.774,43.58,256,256,215.0
16066,wheat,septoria,mild,187.245,143.381,102.243,0.775,0.42,12.69,512,512,144.29
15815,wheat,powdery_mildew,moderate,227.744,218.281,195.75,0.244,0.834,56.55,512,256,213.925
13847,corn,healthy,severe,91.337,173.281,87.349,0.267,0.807,2.94,224,256,117.322
23732,grape,black_rot,severe,62.717,61.19,50.391,0.688,0.489,80.66,224,512,58.099
5,tomato,healthy,mild,106.451,178.653,99.409,0.271,0.82,0.38,256,512,128.171
18576,wheat,rust,mild,194.9,139.017,65.497,0.729,0.438,19.56,512,512,133.138
11635,corn,gray_leaf_spot,mild,165.702,166.473,120.648,0.693,0.483,11.53,256,256,150.941
4724,tomato,leaf_mold,moderate,137.265,138.129,82.317,0.561,0.504,26.61,256,256,119.237
5580,potato,healthy,mild,94.986,164.456,66.742,0.121,0.907,0.39,512,224,108.728
7734,potato,late_blight,mild,138.847,93.292,91.888,0.525,0.604,25.81,224,256,108.009
22939,grape,downy_mildew,mild,133.213,147.902,111.855,0.504,0.618,19.35,512,256,130.99
17437,wheat,septoria,mild,198.819,145.842,133.857,0.765,0.352,15.69,512,224,159.506
8001,potato,early_blight,moderate,166.664,149.227,50.315,0.545,0.57,27.59,256,224,122.069
23771,grape,healthy,moderate,113.797,168.63,94.254,0.152,0.916,0.36,256,256,125.56
8210,potato,early_blight,mild,173.194,157.336,59.056,0.662,0.492,10.07,512,512,129.862
19353,wheat,septoria,mild,191.205,177.641,129.53,0.524,0.6,15.21,224,224,166.125
5563,potato,late_blight,mild,129.978,90.806,77.433,0.59,0.508,17.7,256,224,99.406
21801,grape,healthy,moderate,96.973,147.495,72.652,0.225,0.834,1.54,512,256,105.707
7072,potato,early_blight,moderate,180.947,144.058,67.452,0.444,0.613,27.25,224,512,130.819
5130,potato,healthy,mild,93.536,171.567,74.914,0.207,0.857,0.54,256,256,113.339
17957,wheat,rust,moderate,213.852,130.35,77.564,0.598,0.561,41.45,256,512,140.589
9381,potato,early_blight,mild,195.985,151.864,83.97,0.662,0.456,14.49,512,224,143.94
2101,tomato,early_blight,moderate,175.782,127.735,68.385,0.457,0.658,26.21,256,256,123.967
604,tomato,healthy,mild,111.152,160.6,96.836,0.133,0.865,0.5,224,512,122.863
19203,wheat,septoria,severe,196.448,150.492,121.855,0.795,0.347,66.06,224,256,156.265
4083,tomato,early_blight,moderate,187.427,121.336,64.169,0.616,0.466,12.06,224,224,124.311
19836,wheat,healthy,mild,115.872,175.055,93.704,0.201,0.79,0.79,256,256,128.21
17410,wheat,septoria,mild,162.41,153.31,136.248,0.501,0.586,11.33,512,256,150.656
